sn,name ,price
2633,Mint,466.67
2634,Mint,450.00
2635,Mint,450.00
2636,Mint,450.00
2637,Mint,566.67
2638,Mint,450.00
2639,Mint,450.00
2640,Mint,450.00
2641,Mint,450.00
2642,Mint,425.00
2643,Mint,550.00
2644,Mint,450.00
2645,Mint,450.00
2646,Mint,550.00
2647,Mint,450.00
2648,Mint,550.00
2649,Mint,550.00
2650,Mint,566.67
2651,Mint,550.00
2652,Mint,566.67
2653,Mint,550.00
2654,Mint,550.00
2655,Mint,650.00
2656,Mint,650.00
2657,Mint,550.00
2658,Mint,550.00
2659,Mint,650.00
2660,Mint,650.00
2661,Mint,650.00
2662,Mint,550.00
2663,Mint,650.00
2664,Mint,650.00
2665,Mint,650.00
2666,Mint,650.00
2667,Mint,650.00
2668,Mint,650.00
2669,Mint,666.67
2670,Mint,550.00
2671,Mint,650.00
2672,Mint,650.00
2673,Mint,650.00
2674,Mint,650.00
2675,Mint,650.00
2676,Mint,666.67
2677,Mint,650.00
2678,Mint,750.00
2679,Mint,750.00
2680,Mint,750.00
2681,Mint,750.00
2682,Mint,750.00
2683,Mint,650.00
2684,Mint,650.00
2685,Mint,750.00
2686,Mint,750.00
2687,Mint,750.00
2688,Mint,750.00
2689,Mint,750.00
2690,Mint,750.00
2691,Mint,750.00
2692,Mint,750.00
2693,Mint,650.00
2694,Mint,850.00
2695,Mint,750.00
2696,Mint,750.00
2697,Mint,750.00
2698,Mint,750.00
2699,Mint,750.00
2700,Mint,750.00
2701,Mint,750.00
2702,Mint,750.00
2703,Mint,750.00
2704,Mint,750.00
2705,Mint,750.00
2706,Mint,750.00
2707,Mint,750.00
2708,Mint,750.00
2709,Mint,750.00
2710,Mint,750.00
2711,Mint,750.00
2712,Mint,650.00
2713,Mint,750.00
2714,Mint,650.00
2715,Mint,650.00
2716,Mint,650.00
2717,Mint,650.00
2718,Mint,650.00
2719,Mint,750.00
2720,Mint,750.00
2721,Mint,750.00
2722,Mint,750.00
2723,Mint,750.00
2724,Mint,750.00
2725,Mint,750.00
2726,Mint,750.00
2727,Mint,750.00
2728,Mint,750.00
2729,Mint,750.00
2730,Mint,750.00
2731,Mint,750.00
2732,Mint,650.00
2733,Mint,750.00
2734,Mint,650.00
2735,Mint,750.00
2736,Mint,750.00
2737,Mint,650.00
2738,Mint,750.00
2739,Mint,750.00
2740,Mint,750.00
2741,Mint,750.00
2742,Mint,750.00
2743,Mint,650.00
2744,Mint,650.00
2745,Mint,650.00
2746,Mint,650.00
2747,Mint,650.00
2748,Mint,650.00
2749,Mint,650.00
2750,Mint,450.00
2751,Mint,450.00
2752,Mint,450.00
2753,Mint,450.00
2754,Mint,450.00
2755,Mint,450.00
2756,Mint,450.00
2757,Mint,350.00
2758,Mint,350.00
2759,Mint,350.00
2760,Mint,350.00
2761,Mint,350.00
2762,Mint,350.00
2763,Mint,350.00
2764,Mint,225.00
2765,Mint,275.00
2766,Mint,250.00
2767,Mint,250.00
2768,Mint,250.00
2769,Mint,275.00
2770,Mint,250.00
2771,Mint,275.00
2772,Mint,275.00
2773,Mint,225.00
2774,Mint,225.00
2775,Mint,225.00
2776,Mint,225.00
2777,Mint,225.00
2778,Mint,210.00
2779,Mint,210.00
2780,Mint,210.00
2781,Mint,210.00
2782,Mint,235.00
2783,Mint,235.00
2784,Mint,240.00
2785,Mint,175.00
2786,Mint,275.00
2787,Mint,275.00
2788,Mint,350.00
2789,Mint,375.00
2790,Mint,350.00
2791,Mint,450.00
2792,Mint,325.00
2793,Mint,275.00
2794,Mint,275.00
2795,Mint,275.00
2796,Mint,275.00
2797,Mint,375.00
2798,Mint,325.00
2799,Mint,325.00
2800,Mint,275.00
2801,Mint,275.00
2802,Mint,375.00
2803,Mint,350.00
2804,Mint,350.00
2805,Mint,225.00
2806,Mint,225.00
2807,Mint,275.00
2808,Mint,325.00
2809,Mint,325.00
2810,Mint,325.00
2811,Mint,325.00
2812,Mint,275.00
2813,Mint,275.00
2814,Mint,275.00
2815,Mint,275.00
2816,Mint,275.00
2817,Mint,275.00
2818,Mint,275.00
2819,Mint,225.00
2820,Mint,225.00
2821,Mint,225.00
2822,Mint,225.00
2823,Mint,275.00
2824,Mint,275.00
2825,Mint,225.00
2826,Mint,275.00
2827,Mint,275.00
2828,Mint,275.00
2829,Mint,275.00
2830,Mint,225.00
2831,Mint,225.00
2832,Mint,225.00
2833,Mint,225.00
2834,Mint,225.00
2835,Mint,225.00
2836,Mint,275.00
2837,Mint,225.00
2838,Mint,175.00
2839,Mint,175.00
2840,Mint,125.00
2841,Mint,125.00
2842,Mint,125.00
2843,Mint,175.00
2844,Mint,225.00
2845,Mint,225.00
2846,Mint,225.00
2847,Mint,225.00
2848,Mint,225.00
2849,Mint,225.00
2850,Mint,225.00
2851,Mint,275.00
2852,Mint,375.00
2853,Mint,375.00
2854,Mint,275.00
2855,Mint,375.00
2856,Mint,325.00
2857,Mint,325.00
2858,Mint,375.00
2859,Mint,275.00
2860,Mint,275.00
2861,Mint,375.00
2862,Mint,275.00
2863,Mint,225.00
2864,Mint,225.00
2865,Mint,450.00
2866,Mint,550.00
2867,Mint,450.00
2868,Mint,450.00
2869,Mint,550.00
2870,Mint,650.00
2871,Mint,650.00
2872,Mint,650.00
2873,Mint,650.00
2874,Mint,650.00
2875,Mint,650.00
2876,Mint,650.00
2877,Mint,650.00
2878,Mint,650.00
2879,Mint,650.00
2880,Mint,666.67
2881,Mint,650.00
2882,Mint,650.00
2883,Mint,650.00
2884,Mint,650.00
2885,Mint,650.00
2886,Mint,650.00
2887,Mint,650.00
2888,Mint,566.67
2889,Mint,650.00
2890,Mint,650.00
2891,Mint,650.00
2892,Mint,550.00
2893,Mint,550.00
2894,Mint,666.67
2895,Mint,250.00
2896,Mint,225.00
2897,Mint,275.00
2898,Mint,350.00
2899,Mint,450.00
2900,Mint,475.00
2901,Mint,450.00
2902,Mint,450.00
2903,Mint,500.00
2904,Mint,350.00
2905,Mint,450.00
2906,Mint,450.00
2907,Mint,250.00
2908,Mint,275.00
2909,Mint,275.00
2910,Mint,275.00
2911,Mint,275.00
2912,Mint,275.00
2913,Mint,275.00
2914,Mint,275.00
2915,Mint,210.00
2916,Mint,275.00
2917,Mint,275.00
2918,Mint,275.00
2919,Mint,275.00
2920,Mint,275.00
2921,Mint,225.00
2922,Mint,225.00
2923,Mint,225.00
2924,Mint,275.00
2925,Mint,225.00
2926,Mint,283.33
2927,Mint,275.00
2928,Mint,265.00
2929,Mint,275.00
2930,Mint,225.00
2931,Mint,165.00
2932,Mint,165.00
2933,Mint,175.00
2934,Mint,175.00
2935,Mint,550.00
2936,Mint,450.00
2937,Mint,450.00
2938,Mint,450.00
2939,Mint,375.00
2940,Mint,350.00
2941,Mint,350.00
2942,Mint,450.00
2943,Mint,450.00
2944,Mint,450.00
2945,Mint,450.00
2946,Mint,450.00
2947,Mint,450.00
2948,Mint,450.00
2949,Mint,375.00
2950,Mint,550.00
2951,Mint,450.00
2952,Mint,450.00
2953,Mint,450.00
2954,Mint,450.00
2955,Mint,450.00
2956,Mint,450.00
2957,Mint,450.00
2958,Mint,450.00
2959,Mint,450.00
2960,Mint,450.00
2961,Mint,550.00
2962,Mint,550.00
2963,Mint,550.00
2964,Mint,550.00
2965,Mint,550.00
2966,Mint,450.00
2967,Mint,450.00
2968,Mint,450.00
2969,Mint,450.00
2970,Mint,450.00
2971,Mint,450.00
2972,Mint,375.00
2973,Mint,375.00
2974,Mint,375.00
2975,Mint,375.00
2976,Mint,375.00
2977,Mint,275.00
2978,Mint,283.33
2979,Mint,275.00
2980,Mint,275.00
2981,Mint,235.00
2982,Mint,235.00
2983,Mint,275.00
2984,Mint,275.00
2985,Mint,275.00
2986,Mint,225.00
2987,Mint,265.00
2988,Mint,275.00
2989,Mint,275.00
2990,Mint,275.00
2991,Mint,225.00
2992,Mint,275.00
2993,Mint,275.00
2994,Mint,225.00
2995,Mint,225.00
2996,Mint,235.00
2997,Mint,275.00
2998,Mint,225.00
2999,Mint,235.00
3000,Mint,235.00
3001,Mint,235.00
3002,Mint,235.00
3003,Mint,210.00
3004,Mint,210.00
3005,Mint,175.00
3006,Mint,175.00
3007,Mint,175.00
3008,Mint,175.00
3009,Mint,175.00
3010,Mint,175.00
3011,Mint,175.00
3012,Mint,175.00
3013,Mint,175.00
3014,Mint,175.00
3015,Mint,175.00
3016,Mint,175.00
3017,Mint,175.00
3018,Mint,175.00
3019,Mint,175.00
3020,Mint,175.00
3021,Mint,175.00
3022,Mint,175.00
3023,Mint,175.00
3024,Mint,175.00
3025,Mint,175.00
3026,Mint,135.00
3027,Mint,135.00
3028,Mint,135.00
3029,Mint,135.00
3030,Mint,135.00
3031,Mint,175.00
3032,Mint,135.00
3033,Mint,135.00
3034,Mint,135.00
3035,Mint,135.00
3036,Mint,175.00
3037,Mint,135.00
3038,Mint,165.00
3039,Mint,140.00
3040,Mint,275.00
3041,Mint,175.00
3042,Mint,175.00
3043,Mint,175.00
3044,Mint,175.00
3045,Mint,175.00
3046,Mint,175.00
3047,Mint,175.00
3048,Mint,175.00
3049,Mint,140.00
3050,Mint,175.00
3051,Mint,175.00
3052,Mint,175.00
3053,Mint,175.00
3054,Mint,175.00
3055,Mint,175.00
3056,Mint,180.00
3057,Mint,187.50
3058,Mint,180.00
3059,Mint,180.00
3060,Mint,180.00
3061,Mint,190.00
3062,Mint,190.00
3063,Mint,113.33
3064,Mint,110.00
3065,Mint,110.00
3066,Mint,110.00
3067,Mint,96.67
3068,Mint,96.67
3069,Mint,96.67
3070,Mint,96.67
3071,Mint,96.67
3072,Mint,96.67
3073,Mint,95.00
3074,Mint,170.00
3075,Mint,110.00
3076,Mint,135.00
3077,Mint,156.67
3078,Mint,135.00
3079,Mint,140.00
3080,Mint,135.00
3081,Mint,110.00
3082,Mint,110.00
3083,Mint,135.00
3084,Mint,135.00
3085,Mint,135.00
3086,Mint,135.00
3087,Mint,135.00
3088,Mint,135.00
3089,Mint,140.00
3090,Mint,135.00
3091,Mint,135.00
3092,Mint,135.00
3093,Mint,130.00
3094,Mint,130.00
3095,Mint,135.00
3096,Mint,110.00
3097,Mint,110.00
3098,Mint,110.00
3099,Mint,135.00
3100,Mint,135.00
3101,Mint,135.00
3102,Mint,140.00
3103,Mint,135.00
3104,Mint,135.00
3105,Mint,135.00
3106,Mint,165.00
3107,Mint,125.00
3108,Mint,125.00
3109,Mint,140.00
3110,Mint,135.00
3111,Mint,135.00
3112,Mint,140.00
3113,Mint,135.00
3114,Mint,135.00
3115,Mint,135.00
3116,Mint,135.00
3117,Mint,135.00
3118,Mint,175.00
3119,Mint,140.00
3120,Mint,135.00
3121,Mint,135.00
3122,Mint,135.00
3123,Mint,135.00
3124,Mint,275.00
3125,Mint,225.00
3126,Mint,165.00
3127,Mint,225.00
3128,Mint,225.00
3129,Mint,225.00
3130,Mint,175.00
3131,Mint,210.00
3132,Mint,210.00
3133,Mint,225.00
3134,Mint,210.00
3135,Mint,210.00
3136,Mint,210.00
3137,Mint,275.00
3138,Mint,325.00
3139,Mint,235.00
3140,Mint,235.00
3141,Mint,235.00
3142,Mint,235.00
3143,Mint,235.00
3144,Mint,425.00
3145,Mint,450.00
3146,Mint,383.33
3147,Mint,450.00
3148,Mint,450.00
3149,Mint,450.00
3150,Mint,425.00
3151,Mint,425.00
3152,Mint,450.00
3153,Mint,375.00
3154,Mint,450.00
3155,Mint,450.00
3156,Mint,450.00
3157,Mint,450.00
3158,Mint,450.00
3159,Mint,450.00
3160,Mint,550.00
3161,Mint,550.00
3162,Mint,550.00
3163,Mint,550.00
3164,Mint,550.00
3165,Mint,550.00
3166,Mint,450.00
3167,Mint,550.00
3168,Mint,550.00
3169,Mint,550.00
3170,Mint,550.00
3171,Mint,550.00
3172,Mint,550.00
3173,Mint,550.00
3174,Mint,550.00
3175,Mint,550.00
3176,Mint,550.00
3177,Mint,550.00
3178,Mint,550.00
3179,Mint,550.00
3180,Mint,550.00
3181,Mint,550.00
3182,Mint,550.00
3183,Mint,650.00
3184,Mint,550.00
3185,Mint,550.00
3186,Mint,566.67
3187,Mint,550.00
3188,Mint,550.00
3189,Mint,550.00
3190,Mint,550.00
3191,Mint,450.00
3192,Mint,450.00
3193,Mint,450.00
3194,Mint,550.00
3195,Mint,450.00
3196,Mint,550.00
3197,Mint,550.00
3198,Mint,550.00
3199,Mint,550.00
3200,Mint,550.00
3201,Mint,475.00
3202,Mint,475.00
3203,Mint,425.00
3204,Mint,450.00
3205,Mint,475.00
3206,Mint,475.00
3207,Mint,475.00
3208,Mint,475.00
3209,Mint,475.00
3210,Mint,466.67
3211,Mint,475.00
3212,Mint,450.00
3213,Mint,525.00
3214,Mint,525.00
3215,Mint,375.00
3216,Mint,375.00
3217,Mint,375.00
3218,Mint,375.00
3219,Mint,425.00
3220,Mint,450.00
3221,Mint,375.00
3222,Mint,375.00
3223,Mint,350.00
3224,Mint,425.00
3225,Mint,375.00
3226,Mint,325.00
3227,Mint,475.00
3228,Mint,325.00
3229,Mint,425.00
3230,Mint,325.00
3231,Mint,325.00
3232,Mint,425.00
3233,Mint,425.00
3234,Mint,325.00
3235,Mint,325.00
3236,Mint,325.00
3237,Mint,375.00
3238,Mint,325.00
3239,Mint,325.00
3240,Mint,325.00
3241,Mint,325.00
3242,Mint,375.00
3243,Mint,375.00
3244,Mint,325.00
3245,Mint,225.00
3246,Mint,225.00
3247,Mint,210.00
3248,Mint,175.00
3249,Mint,225.00
3250,Mint,235.00
3251,Mint,310.00
3252,Mint,235.00
3253,Mint,235.00
3254,Mint,225.00
3255,Mint,235.00
3256,Mint,210.00
3257,Mint,210.00
3258,Mint,235.00
3259,Mint,290.00
3260,Mint,275.00
3261,Mint,275.00
3262,Mint,275.00
3263,Mint,275.00
3264,Mint,275.00
3265,Mint,235.00
3266,Mint,275.00
3267,Mint,235.00
3268,Mint,275.00
3269,Mint,265.00
3270,Mint,235.00
3271,Mint,235.00
3272,Mint,235.00
3273,Mint,335.00
3274,Mint,375.00
3275,Mint,235.00
3276,Mint,235.00
3277,Mint,235.00
3278,Mint,235.00
3279,Mint,235.00
3280,Mint,235.00
3281,Mint,235.00
3282,Mint,265.00
3283,Mint,265.00
3284,Mint,265.00
3285,Mint,265.00
3286,Mint,265.00
3287,Mint,325.00
3288,Mint,335.00
3289,Mint,335.00
3290,Mint,335.00
3291,Mint,335.00
3292,Mint,335.00
3293,Mint,335.00
3294,Mint,335.00
3295,Mint,290.00
3296,Mint,335.00
3297,Mint,310.00
3298,Mint,335.00
3299,Mint,335.00
3300,Mint,335.00
3301,Mint,310.00
3302,Mint,375.00
3303,Mint,375.00
3304,Mint,375.00
3305,Mint,375.00
3306,Mint,375.00
3307,Mint,425.00
3308,Mint,375.00
3309,Mint,376.67
3310,Mint,476.67
3311,Mint,476.67
3312,Mint,476.67
3313,Mint,476.67
3314,Mint,476.67
3315,Mint,476.67
3316,Mint,476.67
3317,Mint,476.67
3318,Mint,350.00
3319,Mint,350.00
3320,Mint,375.00
3321,Mint,235.00
3322,Mint,235.00
3323,Mint,235.00
3324,Mint,235.00
3325,Mint,235.00
3326,Mint,233.33
3327,Mint,235.00
3328,Mint,235.00
3329,Mint,235.00
3330,Mint,375.00
3331,Mint,375.00
3332,Mint,375.00
3333,Mint,275.00
